term,estimate,p.value,conf.low,conf.high,w_GAVI,w_GACI,w_VGVI
householdIncome,1.0393005652211256,0.133,0.9883832743889787,1.0929236009175047,0.8,0.2,0.7000000000000001
alcohol,1.0045166610362641,0.684,0.9829865787883477,1.0265304150414538,0.8,0.2,0.7000000000000001
smoker_Yes,1.0781951258044957,0.393,0.9070251799254747,1.281774007935516,0.8,0.2,0.7000000000000001
sex_Male,1.1215307920795137,0.19,0.944752919073655,1.3315561973962349,0.8,0.2,0.7000000000000001
VSDI,0.9705229901752839,0.933,0.47481785739398497,1.9779616011799528,0.8,0.2,0.7000000000000001
CGEI,0.9939219384694871,0.791,0.9501535097066877,1.0396904051658333,0.8,0.2,0.7000000000000001
age,0.9945051920905271,0.075,0.9884830493826946,1.0005537691132549,0.8,0.2,0.8
AHEIScore,1.0009343963885307,0.694,0.9962803956575857,1.005611847684679,0.8,0.2,0.8
householdIncome,1.0392584082841665,0.133,0.9883461649509092,1.0928758547613027,0.8,0.2,0.8
alcohol,1.004512925837787,0.684,0.9829828893761738,1.0265266215458693,0.8,0.2,0.8
smoker_Yes,1.0779953781585345,0.395,0.906856360352407,1.281536808468642,0.8,0.2,0.8
sex_Male,1.1215352569297117,0.19,0.9447563508494686,1.3315619846190965,0.8,0.2,0.8
VSDI,0.9707072773399775,0.933,0.4748972947944627,1.97837780154409,0.8,0.2,0.8
CGEI,0.9950050085254464,0.824,0.9519143291866944,1.0400330964358475,0.8,0.2,0.8
age,0.9945019937951525,0.075,0.9884800186375662,1.0005503937039872,0.8,0.2,0.9
AHEIScore,1.000937664815452,0.693,0.9962834780638586,1.0056153133339871,0.8,0.2,0.9
householdIncome,1.0392272346361848,0.133,0.9883187688599087,1.0928405042589109,0.8,0.2,0.9
alcohol,1.0045094116927524,0.684,0.9829794041003864,1.0265230669452308,0.8,0.2,0.9
smoker_Yes,1.0778235639863154,0.396,0.9067113671057716,1.2813324732694664,0.8,0.2,0.9
sex_Male,1.1215308403545254,0.19,0.9447520719227476,1.3315575145729939,0.8,0.2,0.9
VSDI,0.9709106136251795,0.934,0.4749879505328963,1.9788325434532035,0.8,0.2,0.9
CGEI,0.9959044356618705,0.854,0.9534252130969167,1.0402654586895772,0.8,0.2,0.9
age,0.994499418676719,0.075,0.9884775811987507,1.0005476732640983,0.8,0.2,1
AHEIScore,1.0009406237697918,0.693,0.9962862763007431,1.0056184432500856,0.8,0.2,1
householdIncome,1.0392039127026595,0.134,0.9882983108629613,1.0928140206330963,0.8,0.2,1
alcohol,1.0045061542772549,0.684,0.9829761640869056,1.0265197815140414,0.8,0.2,1
smoker_Yes,1.0776748878440123,0.396,0.9065860562648017,1.281155435751735,0.8,0.2,1
sex_Male,1.1215210868908891,0.19,0.9447431749214118,1.3315468591915438,0.8,0.2,1
VSDI,0.971118780033424,0.934,0.4750824446174024,1.9792955828589398,0.8,0.2,1
CGEI,0.9966595933957069,0.879,0.9547312428371378,1.0404203783362271,0.8,0.2,1
age,0.9945547779434821,0.078,0.9885296289715781,1.0006065166241034,0.8,0.30000000000000004,0.1
AHEIScore,1.0009255943358635,0.697,0.9962741599173007,1.0056004456273062,0.8,0.30000000000000004,0.1
householdIncome,1.0399934687122583,0.127,0.9889749032340657,1.0937293617666035,0.8,0.30000000000000004,0.1
alcohol,1.0045081555785353,0.684,0.9829780761075279,1.0265218459409073,0.8,0.30000000000000004,0.1
smoker_Yes,1.0792311753104311,0.387,0.90794080388002385,1.2829479132646378,0.8,0.30000000000000004,0.1
sex_Male,1.120921286426935,0.192,0.9442264189650333,1.3308484925104769,0.8,0.30000000000000004,0.1
VSDI,0.9739430983501729,0.941,0.4766520859949397,1.9849363157782505,0.8,0.30000000000000004,0.1
CGEI,0.9827269911468108,0.566,0.9258604815931503,1.0430314827960667,0.8,0.30000000000000004,0.1
age,0.994538512385577,0.077,0.98851413279467,1.000589431001593,0.8,0.30000000000000004,0.2
AHEIScore,1.0009249317193436,0.697,0.9962729349197814,1.0056003404190166,0.8,0.30000000000000004,0.2
householdIncome,1.0397339861565862,0.129,0.9887496878251819,1.0934316262123096,0.8,0.30000000000000004,0.2
alcohol,1.0045141508886462,0.684,0.9829842848531133,1.0265276528706981,0.8,0.30000000000000004,0.2
smoker_Yes,1.078933654241791,0.389,0.9076739175639735,1.2826163818774339,0.8,0.30000000000000004,0.2
sex_Male,1.1211944028946617,0.191,0.9444647433801884,1.3311622086527004,0.8,0.30000000000000004,0.2
VSDI,0.972428615834255,0.937,0.4758828520850137,1.9816960841173692,0.8,0.30000000000000004,0.2
CGEI,0.9867990286230057,0.642,0.9330170368707326,1.0436414247077916,0.8,0.30000000000000004,0.2
age,0.9945261700243975,0.076,0.9885024177184009,1.0005764233501313,0.8,0.30000000000000004,0.30000000000000004
AHEIScore,1.0009271796005168,0.697,0.9962746556172872,1.0056031221250925,0.8,0.30000000000000004,0.30000000000000004
householdIncome,1.0395523960671424,0.131,0.9885925719452455,1.0932227562192742,0.8,0.30000000000000004,0.30000000000000004
alcohol,1.0045150613118123,0.684,0.9829853100768948,1.0265284564036035,0.8,0.30000000000000004,0.30000000000000004
smoker_Yes,1.0786195847322286,0.391,0.9073987202023172,1.2822571941890242,0.8,0.30000000000000004,0.30000000000000004
sex_Male,1.1213510595287823,0.191,0.9446009012292719,1.3313429218371624,0.8,0.30000000000000004,0.30000000000000004
VSDI,0.9716625685517443,0.935,0.4754808024129139,1.9800869071444214,0.8,0.30000000000000004,0.30000000000000004
CGEI,0.989965888306254,0.707,0.9391777079809546,1.0434717562798128,0.8,0.30000000000000004,0.30000000000000004
age,0.9945169868110211,0.076,0.9884937291341064,1.0005667174646113,0.8,0.30000000000000004,0.4
AHEIScore,1.0009306067775372,0.696,0.996277626404267,1.0056070173039078,0.8,0.30000000000000004,0.4
householdIncome,1.0394270354626025,0.132,0.9884844523338573,1.0930782044946805,0.8,0.30000000000000004,0.4
alcohol,1.0045134144720653,0.684,0.9829837167945926,1.0265267547141552,0.8,0.30000000000000004,0.4
smoker_Yes,1.0783296091013104,0.393,0.90714763278274,1.2819213326277323,0.8,0.30000000000000004,0.4
sex_Male,1.1214352940032553,0.19,0.9446736529571474,1.3314407443170377,0.8,0.30000000000000004,0.4
VSDI,0.971336430093679,0.935,0.4752973525586899,1.9794296246828071,0.8,0.30000000000000004,0.4
CGEI,0.9922873351248331,0.762,0.9437011190395534,1.04335373145677,0.8,0.30000000000000004,0.4
age,0.9945101446641947,0.075,0.9884872743926878,1.0005594671517797,0.8,0.30000000000000004,0.5
AHEIScore,1.00093434343898,0.694,0.996280979675144,1.0056111505157923,0.8,0.30000000000000004,0.5
householdIncome,1.039340197754761,0.132,0.9884098104911694,1.0929778091572346,0.8,0.30000000000000004,0.5
alcohol,1.0045106188356019,0.684,0.982980938737456,1.0265239356800404,0.8,0.30000000000000004,0.5
smoker_Yes,1.0780756193913437,0.394,0.9069293338626555,1.281624854194257,0.8,0.30000000000000004,0.5
sex_Male,1.1214762338920965,0.19,0.9447085813050262,1.3314888988376767,0.8,0.30000000000000004,0.5
VSDI,0.9712576599248897,0.934,0.47523862593964145,1.9793033964961706,0.8,0.30000000000000004,0.5
CGEI,0.9939538628369929,0.808,0.9464201726892816,1.043858737002455,0.8,0.30000000000000004,0.5
age,0.9945049918346004,0.075,0.9884824266190836,1.000553993714878,0.8,0.30000000000000004,0.6
AHEIScore,1.0009379905542346,0.693,0.9962843074677702,1.0056151300418406,0.8,0.30000000000000004,0.6
householdIncome,1.0392794166992734,0.133,0.9883577583963988,1.0929073369702167,0.8,0.30000000000000004,0.6
alcohol,1.004507408448296,0.684,0.9829777254935521,1.026520720355573,0.8,0.30000000000000004,0.6
smoker_Yes,1.0778576416444288,0.395,0.9067429608478622,1.281369037525527,0.8,0.30000000000000004,0.6
sex_Male,1.1214916926242497,0.19,0.9447213049885562,1.3315077413079714,0.8,0.30000000000000004,0.6
VSDI,0.971313915659264,0.935,0.4752492749241425,1.979464087885766,0.8,0.30000000000000004,0.6
CGEI,0.9952862750131618,0.847,0.9487392581581371,1.0441046193582115,0.8,0.30000000000000004,0.6
age,0.9945010550014717,0.075,0.9884787325488485,1.0005498022940362,0.8,0.30000000000000004,0.7000000000000001
AHEIScore,1.000941384280992,0.692,0.9962874348809713,1.0056188023986328,0.8,0.30000000000000004,0.7000000000000001
householdIncome,1.0392363413983636,0.133,0.9883210208578909,1.0928572345151255,0.8,0.30000000000000004,0.7000000000000001
alcohol,1.0045041499151728,0.684,0.9829744528783446,1.0265174674726714,0.8,0.30000000000000004,0.7000000000000001
smoker_Yes,1.0776716477395218,0.396,0.9065845567959742,1.2811498786510251,0.8,0.30000000000000004,0.7000000000000001
sex_Male,1.1214922926012711,0.19,0.9447211224706197,1.3315094317559961,0.8,0.30000000000000004,0.7000000000000001
VSDI,0.9714411495531488,0.935,0.4752974180473003,1.9797732875849803,0.8,0.30000000000000004,0.7000000000000001
CGEI,0.9963605814655714,0.879,0.950715244191627,1.0441879812129433,0.8,0.30000000000000004,0.7000000000000001
age,0.9944980007141963,0.075,0.9884758738730394,1.0005465432621312,0.8,0.30000000000000004,0.8
AHEIScore,1.000944472809723,0.691,0.9962903000040051,1.005622125626366,0.8,0.30000000000000004,0.8
householdIncome,1.0392054431865418,0.134,0.9882947916155811,1.0928211665142895,0.8,0.30000000000000004,0.8
alcohol,1.0045010173081104,0.685,0.9829713003467562,1.0265143463984663,0.8,0.30000000000000004,0.8
smoker_Yes,1.0775127567586282,0.397,0.906449652843895,1.2809620663827046,0.8,0.30000000000000004,0.8
sex_Male,1.121484346398565,0.19,0.9447135501034876,1.3315012098802355,0.8,0.30000000000000004,0.8
VSDI,0.9716030796674214,0.935,0.47536478810502675,1.9801530632489763,0.8,0.30000000000000004,0.8
CGEI,0.9972362533114889,0.906,0.9524053658070148,1.0441702149293202,0.8,0.30000000000000004,0.8
age,0.9944955952497522,0.075,0.9884736280495492,1.0005439709945307,0.8,0.30000000000000004,0.9
AHEIScore,1.000947255369585,0.691,0.9962928936930416,1.005625107286356,0.8,0.30000000000000004,0.9
householdIncome,1.0391830447168,0.134,0.9882758799742624,1.0927949127771948,0.8,0.30000000000000004,0.9
alcohol,1.0044980855445425,0.685,0.9829683459448408,1.0265114292487796,0.8,0.30000000000000004,0.9
smoker_Yes,1.0773764066290115,0.398,0.9063341778742384,1.2808004872358978,0.8,0.30000000000000004,0.9
sex_Male,1.1214716236307427,0.19,0.9447018757357227,1.3314874078349674,0.8,0.30000000000000004,0.9
VSDI,0.9717792064956373,0.936,0.47544092173926283,1.9805597043866805,0.8,0.30000000000000004,0.9
CGEI,0.9979582933188125,0.929,0.9538596715467238,1.0440903027343924,0.8,0.30000000000000004,0.9
age,0.9944936737575957,0.074,0.9884718384552513,1.0005419119073697,0.8,0.30000000000000004,1
AHEIScore,1.0009497527294788,0.69,0.9962952300345002,1.005627774882574,0.8,0.30000000000000004,1
householdIncome,1.0391666707434333,0.134,0.9882621421735565,1.0927756286149846,0.8,0.30000000000000004,1
alcohol,1.004495379205191,0.685,0.982965616061148,1.0265087389379972,0.8,0.30000000000000004,1
smoker_Yes,1.0772586958323513,0.399,0.9062346977970177,1.2806607010401636,0.8,0.30000000000000004,1
sex_Male,1.121456389965668,0.19,0.9446880710342964,1.3314706356772654,0.8,0.30000000000000004,1
VSDI,0.97195802557129,0.936,0.47551984160513644,1.9809689165413937,0.8,0.30000000000000004,1
CGEI,0.9985604345366521,0.949,0.9551196287719702,1.043973100967795,0.8,0.30000000000000004,1
age,0.9945287616931098,0.076,0.9885039687289996,1.0005800624161791,0.8,0.4,0.1
AHEIScore,1.000937139351975,0.693,0.9962858036881443,1.0056119124728153,0.8,0.4,0.1
householdIncome,1.0396620928497422,0.13,0.9886586498768682,1.0933811139021645,0.8,0.4,0.1
alcohol,1.0044984132458357,0.685,0.9829693916621738,1.0265109972348738,0.8,0.4,0.1
smoker_Yes,1.0782908431619154,0.393,0.9071624530259148,1.2818081373797223,0.8,0.4,0.1
sex_Male,1.1211891097411244,0.191,0.9444622674236138,1.3311531063222954,0.8,0.4,0.1
VSDI,0.9736795358185278,0.94,0.4765102639103181,1.9842561642080436,0.8,0.4,0.1
CGEI,0.989122696364567,0.73,0.9294210444844974,1.0526255619156528,0.8,0.4,0.1
age,0.9945177210077278,0.076,0.9884935555897985,1.000568362131839,0.8,0.4,0.2
AHEIScore,1.0009378778800195,0.693,0.9962858853186738,1.0056133117475003,0.8,0.4,0.2
householdIncome,1.0394882941574257,0.131,0.9885140243048459,1.0931747679669193,0.8,0.4,0.2
alcohol,1.0045017386241148,0.684,0.9829726918642645,1.0265143687287928,0.8,0.4,0.2
smoker_Yes,1.078069607608852,0.394,0.9069561220730945,1.2815727524292457,0.8,0.4,0.2
sex_Male,1.1213327921129734,0.191,0.9445876176005757,1.331318186946985,0.8,0.4,0.2
VSDI,0.9726889915310178,0.938,0.4760143621047457,1.9821164511963998,0.8,0.4,0.2
CGEI,0.9920657401924977,0.79,0.9354633431955182,1.052070072857719,0.8,0.4,0.2
age,0.9945093080380645,0.075,0.9884856818491454,1.0005593855019457,0.8,0.4,0.30000000000000004
AHEIScore,1.000940404843347,0.693,0.9962878196338925,1.0056164419991414,0.8,0.4,0.30000000000000004
householdIncome,1.0393669540373331,0.132,0.9884140362053875,1.0930296426378165,0.8,0.4,0.30000000000000004
alcohol,1.004501633959763,0.684,0.9829725193142763,1.0265143400436854,0.8,0.4,0.30000000000000004
smoker_Yes,1.0778371890984333,0.395,0.9067467227021702,1.281315074108046,0.8,0.4,0.30000000000000004
sex_Male,1.1214069781264038,0.191,0.9446517105611205,1.3314043106157372,0.8,0.4,0.30000000000000004
VSDI,0.9722131795753208,0.937,0.47576460321206016,1.9811200777847993,0.8,0.4,0.30000000000000004
CGEI,0.9943555479832636,0.841,0.9408557916035614,1.0508822677909977,0.8,0.4,0.30000000000000004
age,0.9945030604561843,0.075,0.9884798748424182,1.0005526791675812,0.8,0.4,0.4
AHEIScore,1.0009435701223235,0.692,0.9962904843561091,1.0056201208230706,0.8,0.4,0.4
householdIncome,1.0392841161303497,0.133,0.9883464826308224,1.0929298021182408,0.8,0.4,0.4
alcohol,1.0044998233598517,0.685,0.9829706253631877,1.0265126135598062,0.8,0.4,0.4
smoker_Yes,1.077622728527135,0.397,0.9065570069592663,1.2810723565403854,0.8,0.4,0.4
sex_Male,1.1214388838288556,0.19,0.9446786660520691,1.3314422138015487,0.8,0.4,0.4
VSDI,0.9720425910124945,0.936,0.4756631014518308,1.9807952014507904,0.8,0.4,0.4
CGEI,0.9960866062058689,0.883,0.945452707537093,1.0494223761100467,0.8,0.4,0.4
age,0.9944984359391001,0.075,0.9884756041883141,1.0005476872961458,0.8,0.4,0.5
AHEIScore,1.0009468031874977,0.691,0.9962933050945472,1.005623779358514,0.8,0.4,0.5
householdIncome,1.0392278152850993,0.134,0.988301102502314,1.092861368675294,0.8,0.4,0.5
alcohol,1.004497285641185,0.685,0.9829680027518695,1.0265101576585685,0.8,0.4,0.5
smoker_Yes,1.077435080991245,0.398,0.906392957496585,1.2808572349304361,0.8,0.4,0.5
sex_Male,1.1214464762802043,0.19,0.9446843531147603,1.3314522641185966,0.8,0.4,0.5
VSDI,0.9720424589618977,0.936,0.47564594213844313,1.9808410922386521,0.8,0.4,0.5
CGEI,0.9973112725739925,0.917,0.947842556207367,1.0493554654910755,0.8,0.4,0.5
age,0.994494987231476,0.075,0.9884724393326851,1.0005439446443705,0.8,0.4,0.6
AHEIScore,1.000949854524569,0.69,0.9962960188164097,1.0056271806594894,0.8,0.4,0.6
householdIncome,1.039189434799267,0.134,0.9882705845442812,1.0928142643713492,0.8,0.4,0.6
alcohol,1.0044945315364886,0.685,0.982965168466988,1.0265074788239634,0.8,0.4,0.6
smoker_Yes,1.0772743599671757,0.399,0.9062536321064222,1.280671310048654,0.8,0.4,0.6
sex_Male,1.1214406072796488,0.19,0.9446783288798578,1.331446802179953,0.8,0.4,0.6
VSDI,0.9721330833687482,0.936,0.4756748451603368,1.9810812626433367,0.8,0.4,0.6
CGEI,0.9982825445532575,0.946,0.9499163230699309,1.0491076172570262,0.8,0.4,0.6
age,0.9944923840698348,0.074,0.9884700652693267,1.000541104741862,0.8,0.4,0.7000000000000001
AHEIScore,1.0009526339166983,0.689,0.9962985209331902,1.005630248545879,0.8,0.4,0.7000000000000001
householdIncome,1.039163143960714,0.134,0.9882500196887689,1.0927816286164014,0.8,0.4,0.7000000000000001
alcohol,1.004491811885286,0.685,0.982962375673297,1.0265048266699959,0.8,0.4,0.7000000000000001
smoker_Yes,1.0771375911889933,0.4,0.9061358360349666,1.2805120118400624,0.8,0.4,0.7000000000000001
sex_Male,1.1214276007831185,0.19,0.9446661467221121,1.3314330423304064,0.8,0.4,0.7000000000000001
VSDI,0.9722689625231001,0.937,0.4757276749915277,1.9814157274704143,0.8,0.4,0.7000000000000001
CGEI,0.9990587448735989,0.97,0.9517061586633436,1.0487655108162663,0.8,0.4,0.7000000000000001
age,0.9944903920125638,0.074,0.9884682598709964,1.0005389201577723,0.8,0.4,0.8
AHEIScore,1.0009551249180453,0.688,0.9963007825757079,1.0056329789440408,0.8,0.4,0.8
householdIncome,1.039145072866648,0.134,0.9882361709781771,1.0927588851316228,0.8,0.4,0.8
alcohol,1.004489240756816,0.685,0.982959738896704,1.026502315393581,0.8,0.4,0.8
smoker_Yes,1.0770211160381906,0.4,0.9060360371450663,1.2803756172628589,0.8,0.4,0.8
sex_Male,1.121411089956377,0.191,0.944650986720377,1.331415143949072,0.8,0.4,0.8
VSDI,0.9724245437020463,0.937,0.47579181883160065,1.9817888305733111,0.8,0.4,0.8
CGEI,0.9996856086512265,0.99,0.9532523315595722,1.0483802476784827,0.8,0.4,0.8
age,0.994488846361991,0.074,0.9884668679255108,1.000537216233974,0.8,0.4,0.9
AHEIScore,1.0009573427070997,0.687,0.9963028089461587,1.0056353970781862,0.8,0.4,0.9
householdIncome,1.0391326538679921,0.134,0.9882269035179881,1.092742983804192,0.8,0.4,0.9
alcohol,1.004486862319187,0.685,0.9829573019403639,1.0264999898269929,0.8,0.4,0.9
smoker_Yes,1.07692149562939,0.401,0.9059510443079222,1.280258444875809,0.8,0.4,0.9
sex_Male,1.1213931459890738,0.191,0.9446346545452022,1.3313954884233505,0.8,0.4,0.9
VSDI,0.9725856616358008,0.937,0.47586015625738853,1.9821700641929847,0.8,0.4,0.9
CGEI,1.0001977026330096,0.993,0.9545932893688127,1.047981510655109,0.8,0.4,0.9
age,0.9944876310814335,0.074,0.9884657805831157,1.0005358694115072,0.8,0.4,1
AHEIScore,1.0009593141113293,0.687,0.9963046190885557,1.005637537672009,0.8,0.4,1
householdIncome,1.0391241689935335,0.134,0.988220797084488,1.0927318750067962,0.8,0.4,1
alcohol,1.0044846859738878,0.686,0.9829550735280029,1.0264978601928947,0.8,0.4,1
smoker_Yes,1.0768357830480833,0.401,0.9058781810259692,1.2801572578437728,0.8,0.4,1
sex_Male,1.121374937571673,0.191,0.944618163685902,1.3313754270842517,0.8,0.4,1
VSDI,0.9727446199015805,0.938,0.47592872054261026,1.982543115268401,0.8,0.4,1
CGEI,1.0006208515743868,0.979,0.955762491040922,1.0475862185952745,0.8,0.4,1
age,0.9945032535685006,0.075,0.9884787744880918,1.0005541611774764,0.8,0.5,0.1
AHEIScore,1.0009494236111707,0.69,0.9962981116153214,1.0056242008107912,0.8,0.5,0.1
householdIncome,1.0393248468702643,0.133,0.9883382606074775,1.0930250163146897,0.8,0.5,0.1
alcohol,1.004490989602765,0.685,0.9829624686259293,1.0265030645851332,0.8,0.5,0.1
smoker_Yes,1.0774157412811958,0.398,0.9064386431108874,1.2807466964892915,0.8,0.5,0.1
sex_Male,1.121352173027009,0.191,0.9446051229830326,1.3313396340020311,0.8,0.5,0.1
VSDI,0.97302916585903,0.938,0.476158159261422,1.9828591008592655,0.8,0.5,0.1
CGEI,0.9960134041711071,0.902,0.934412926879812,1.0616657673057408,0.8,0.5,0.1
age,0.9944969307856619,0.075,0.9884729447352264,1.000547329836352,0.8,0.5,0.2
AHEIScore,1.0009514345875323,0.689,0.9962994095755996,1.0056269354298504,0.8,0.5,0.2
householdIncome,1.0392320519216849,0.134,0.9882690490049617,1.0929059400638532,0.8,0.5,0.2
alcohol,1.0044911865011146,0.685,0.9829625376288359,1.0265033978126261,0.8,0.5,0.2
smoker_Yes,1.0772472564020485,0.399,0.9062740358328457,1.2805780061271017,0.8,0.5,0.2
sex_Male,1.121395590441236,0.191,0.9446432873599169,1.331389107154456,0.8,0.5,0.2
VSDI,0.9726209493392934,0.938,0.4759673495905689,1.9819231303645346,0.8,0.5,0.2
CGEI,0.9978132729752489,0.944,0.9391001014782822,1.060194108895156,0.8,0.5,0.2
age,0.9944922276752155,0.074,0.9884686953425653,1.0005421612320662,0.8,0.5,0.30000000000000004
AHEIScore,1.0009541786734115,0.688,0.9963015175589457,1.0056303290138913,0.8,0.5,0.30000000000000004
householdIncome,1.0391701780357987,0.134,0.9882249942745268,1.0928242402789219,0.8,0.5,0.30000000000000004
alcohol,1.0044896315806608,0.685,0.9829608315727223,1.026501995481427,0.8,0.5,0.30000000000000004
smoker_Yes,1.0770808879519946,0.4,0.9061176850532767,1.2804026888527813,0.8,0.5,0.30000000000000004
sex_Male,1.1214059619240646,0.191,0.9446518783925898,1.3314016675145253,0.8,0.5,0.30000000000000004
